source,source_label,source_type,relation,relation_label,target,target_label,target_type,source_uri,relation_uri,target_uri
FD10_Pet1,청건10_청원1,Act,petitionsForEnshrinementOf,제향하다,P0148,"유희춘(柳希春, 1513-1577)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0148
FD10_Pet1,청건10_청원1,Act,petitionsForEnshrinementOf,제향하다,P0216,"임억령(林億齡, 1496-1568)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0216
FD10_Pet1,청건10_청원1,Act,petitionsForEnshrinementOf,제향하다,P0304,"최부(崔溥, 1454-1504)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0304
FD10_Pet1,청건10_청원1,Act,petitionsForEnshrinementOf,제향하다,P0305,"윤구(尹衢, 1495-?)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0305
FD10_Pet1,청건10_청원1,Act,petitionsForEnshrinementOf,제향하다,P0306,"윤선도(尹善道, 1587-1671)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0306
FD10_Pet2,청건10_청원2,Act,actType,행위유형,FoundationPetition,청건청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#FoundationPetition
FD10_Pet2,청건10_청원2,Act,hasPetitionResult,청원결과,Rejected,불허,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Rejected
FD10_Pet2,청건10_청원2,Act,isRecordedIn,기록되다,doc_16891122,문건16891122,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16891122
FD10_Pet2,청건10_청원2,Act,partOfEvent,(사건에)속하다,FD10,청건10,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10
FD10_Pet2,청건10_청원2,Act,petitionsForEnshrinementOf,제향하다,P0148,"유희춘(柳希春, 1513-1577)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0148
FD10_Pet2,청건10_청원2,Act,petitionsForEnshrinementOf,제향하다,P0216,"임억령(林億齡, 1496-1568)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0216
FD10_Pet2,청건10_청원2,Act,petitionsForEnshrinementOf,제향하다,P0304,"최부(崔溥, 1454-1504)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0304
FD10_Pet2,청건10_청원2,Act,petitionsForEnshrinementOf,제향하다,P0305,"윤구(尹衢, 1495-?)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0305
FD10_Pet2,청건10_청원2,Act,petitionsForEnshrinementOf,제향하다,P0306,"윤선도(尹善道, 1587-1671)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0306
FD11,청건11,Event,concernsSeowon,관련서원,S008,현절사(顯節祠),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S008
FD11,청건11,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
FD11,청건11,Event,eventType,사건유형,Foundation,청건,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#Foundation
FD11,청건11,Event,hasAction,(행위를)포함하다,FD11_Pet1,청건11_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1
FD11_Pet1,청건11_청원1,Act,actType,행위유형,FoundationPetition,청건청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#FoundationPetition
FD11_Pet1,청건11_청원1,Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
FD11_Pet1,청건11_청원1,Act,isRecordedIn,기록되다,doc_16810204,문건16810204,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16810204
FD11_Pet1,청건11_청원1,Act,partOfEvent,(사건에)속하다,FD11,청건11,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11
FD11_Pet1,청건11_청원1,Act,petitionsForEnshrinementOf,제향하다,P0092,"윤집(尹集, 1606-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0092
FD11_Pet1,청건11_청원1,Act,petitionsForEnshrinementOf,제향하다,P0093,"홍익한(洪翼漢, 1586-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0093
FD11_Pet1,청건11_청원1,Act,petitionsForEnshrinementOf,제향하다,P0094,"오달제(吳達濟, 1609-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0094
FD12,청건12,Event,concernsSeowon,관련서원,S009,신곡서원(新谷書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S009
FD12,청건12,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
FD12,청건12,Event,eventType,사건유형,Foundation,청건,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#Foundation
FD12,청건12,Event,hasAction,(행위를)포함하다,FD12_Pet1,청건12_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1
FD12,청건12,Event,hasAction,(행위를)포함하다,FD12_Pet1_Review1,청건12_청원1(심사1),Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1
FD12_Pet1,청건12_청원1,Act,actType,행위유형,FoundationPetition,청건청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#FoundationPetition
FD12_Pet1,청건12_청원1,Act,hasPetitionResult,청원결과,Deferred,보류,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Deferred
FD12_Pet1,청건12_청원1,Act,isRecordedIn,기록되다,doc_16810409,문건16810409,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16810409
FD12_Pet1,청건12_청원1,Act,partOfEvent,(사건에)속하다,FD12,청건12,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12
FD12_Pet1,청건12_청원1,Act,petitionsForEnshrinementOf,제향하다,P0013,"윤선거(尹宣擧, 1610-1669)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0013
FD12_Pet1,청건12_청원1,Act,precedes,(행위에)앞서다,FD12_Pet1_Review1,청건12_청원1(심사1),Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1
FD12_Pet1_Review1,청건12_청원1(심사1),Act,actType,행위유형,FoundationPetition,청건청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#FoundationPetition
FD12_Pet1_Review1,청건12_청원1(심사1),Act,follows,(행위에)이어지다,FD12_Pet1,청건12_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#follows,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1
FD12_Pet1_Review1,청건12_청원1(심사1),Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
FD12_Pet1_Review1,청건12_청원1(심사1),Act,isRecordedIn,기록되다,doc_16810428,문건16810428,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16810428
FD12_Pet1_Review1,청건12_청원1(심사1),Act,partOfEvent,(사건에)속하다,FD12,청건12,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12
FD12_Pet1_Review1,청건12_청원1(심사1),Act,petitionsForEnshrinementOf,제향하다,P0013,"윤선거(尹宣擧, 1610-1669)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0013
FD13,청건13,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
FD13,청건13,Event,eventType,사건유형,Foundation,청건,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#Foundation
FD13,청건13,Event,hasAction,(행위를)포함하다,FD13_Pet1,청건13_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13_Pet1
FD13_Pet1,청건13_청원1,Act,actType,행위유형,FoundationPetition,청건청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#FoundationPetition
FD13_Pet1,청건13_청원1,Act,hasPetitionResult,청원결과,Rejected,불허,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Rejected
FD13_Pet1,청건13_청원1,Act,isRecordedIn,기록되다,doc_16810505c,문건16810505c,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16810505c
FD13_Pet1,청건13_청원1,Act,partOfEvent,(사건에)속하다,FD13,청건13,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13
FD13_Pet1,청건13_청원1,Act,petitionsForEnshrinementOf,제향하다,P0013,"윤선거(尹宣擧, 1610-1669)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0013
FD14,청건14,Event,concernsSeowon,관련서원,S010,칠산서원(七山書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S010
FD14,청건14,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
FD14,청건14,Event,eventType,사건유형,Foundation,청건,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#Foundation
FD14,청건14,Event,hasAction,(행위를)포함하다,FD14_Pet1,청건14_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14_Pet1
FD14_Pet1,청건14_청원1,Act,actType,행위유형,FoundationPetition,청건청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#FoundationPetition
FD14_Pet1,청건14_청원1,Act,hasPetitionResult,청원결과,Rejected,불허,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Rejected
