index,source,target,relation,relation_label,source_label,target_label,source_type,target_type,relation_uri
1046,RD160,Petition,eventGroup,사건범주,청액160,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1047,RD161,Petition,eventGroup,사건범주,청액161,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1048,RD162,Petition,eventGroup,사건범주,청액162,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1049,RD163,Petition,eventGroup,사건범주,청액163,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1050,RD164,Petition,eventGroup,사건범주,청액164,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1051,RD165,Petition,eventGroup,사건범주,청액165,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1052,RD166,Petition,eventGroup,사건범주,청액166,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1053,RD167,Petition,eventGroup,사건범주,청액167,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1054,RD168,Petition,eventGroup,사건범주,청액168,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1055,RD169,Petition,eventGroup,사건범주,청액169,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1056,RD17,Petition,eventGroup,사건범주,청액17,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1057,RD170,Petition,eventGroup,사건범주,청액170,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1058,RD171,Petition,eventGroup,사건범주,청액171,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1059,RD172,Petition,eventGroup,사건범주,청액172,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1060,RD173,Petition,eventGroup,사건범주,청액173,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1061,RD174,Petition,eventGroup,사건범주,청액174,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1062,RD175,Petition,eventGroup,사건범주,청액175,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1063,RD176,Petition,eventGroup,사건범주,청액176,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1064,RD177,Petition,eventGroup,사건범주,청액177,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1065,RD178,Petition,eventGroup,사건범주,청액178,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1066,RD179,Petition,eventGroup,사건범주,청액179,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1067,RD18,Petition,eventGroup,사건범주,청액18,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1068,RD180,Petition,eventGroup,사건범주,청액180,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1069,RD181,Petition,eventGroup,사건범주,청액181,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1070,RD182,Petition,eventGroup,사건범주,청액182,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1071,RD183,Petition,eventGroup,사건범주,청액183,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1072,RD185,Petition,eventGroup,사건범주,청액185,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1073,RD186,Petition,eventGroup,사건범주,청액186,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1074,RD187,Petition,eventGroup,사건범주,청액187,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1075,RD188,Petition,eventGroup,사건범주,청액188,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1076,RD189,Petition,eventGroup,사건범주,청액189,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1077,RD19,Petition,eventGroup,사건범주,청액19,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1078,RD190,Petition,eventGroup,사건범주,청액190,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1079,RD191,Petition,eventGroup,사건범주,청액191,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1080,RD192,Petition,eventGroup,사건범주,청액192,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1081,RD193,Petition,eventGroup,사건범주,청액193,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1082,RD194,Petition,eventGroup,사건범주,청액194,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1083,RD195,Petition,eventGroup,사건범주,청액195,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1084,RD196,Petition,eventGroup,사건범주,청액196,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1085,RD197,Petition,eventGroup,사건범주,청액197,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1086,RD198,Petition,eventGroup,사건범주,청액198,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1087,RD199,Petition,eventGroup,사건범주,청액199,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1088,RD2,Petition,eventGroup,사건범주,청액2,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1089,RD20,Petition,eventGroup,사건범주,청액20,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1090,RD201,Petition,eventGroup,사건범주,청액201,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1091,RD202,Petition,eventGroup,사건범주,청액202,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1092,RD203,Petition,eventGroup,사건범주,청액203,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1093,RD21,Petition,eventGroup,사건범주,청액21,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1094,RD22,Petition,eventGroup,사건범주,청액22,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1095,RD23,Petition,eventGroup,사건범주,청액23,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1096,RD24,Petition,eventGroup,사건범주,청액24,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1097,RD25,Petition,eventGroup,사건범주,청액25,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1098,RD26,Petition,eventGroup,사건범주,청액26,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1099,RD27,Petition,eventGroup,사건범주,청액27,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1100,RD28,Petition,eventGroup,사건범주,청액28,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1101,RD29,Petition,eventGroup,사건범주,청액29,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1102,RD3,Petition,eventGroup,사건범주,청액3,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1103,RD30,Petition,eventGroup,사건범주,청액30,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1104,RD31,Petition,eventGroup,사건범주,청액31,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1105,RD32,Petition,eventGroup,사건범주,청액32,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1106,RD33,Petition,eventGroup,사건범주,청액33,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1107,RD34,Petition,eventGroup,사건범주,청액34,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1108,RD35,Petition,eventGroup,사건범주,청액35,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1109,RD36,Petition,eventGroup,사건범주,청액36,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1110,RD37,Petition,eventGroup,사건범주,청액37,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1111,RD38,Petition,eventGroup,사건범주,청액38,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1112,RD39,Petition,eventGroup,사건범주,청액39,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1113,RD4,Petition,eventGroup,사건범주,청액4,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1114,RD40,Petition,eventGroup,사건범주,청액40,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1115,RD41,Petition,eventGroup,사건범주,청액41,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1116,RD42,Petition,eventGroup,사건범주,청액42,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1117,RD43,Petition,eventGroup,사건범주,청액43,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1118,RD44,Petition,eventGroup,사건범주,청액44,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1119,RD45,Petition,eventGroup,사건범주,청액45,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1120,RD46,Petition,eventGroup,사건범주,청액46,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1121,RD47,Petition,eventGroup,사건범주,청액47,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1122,RD48,Petition,eventGroup,사건범주,청액48,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1123,RD49,Petition,eventGroup,사건범주,청액49,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1124,RD5,Petition,eventGroup,사건범주,청액5,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1125,RD51,Petition,eventGroup,사건범주,청액51,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1126,RD52,Petition,eventGroup,사건범주,청액52,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1127,RD53,Petition,eventGroup,사건범주,청액53,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1128,RD54,Petition,eventGroup,사건범주,청액54,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1129,RD55,Petition,eventGroup,사건범주,청액55,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1130,RD56,Petition,eventGroup,사건범주,청액56,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1131,RD57,Petition,eventGroup,사건범주,청액57,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1132,RD58,Petition,eventGroup,사건범주,청액58,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1133,RD59,Petition,eventGroup,사건범주,청액59,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1134,RD6,Petition,eventGroup,사건범주,청액6,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1135,RD61,Petition,eventGroup,사건범주,청액61,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1136,RD62,Petition,eventGroup,사건범주,청액62,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1137,RD63,Petition,eventGroup,사건범주,청액63,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1138,RD64,Petition,eventGroup,사건범주,청액64,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1139,RD65,Petition,eventGroup,사건범주,청액65,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1140,RD66,Petition,eventGroup,사건범주,청액66,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1141,RD67,Petition,eventGroup,사건범주,청액67,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1142,RD68,Petition,eventGroup,사건범주,청액68,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1143,RD69,Petition,eventGroup,사건범주,청액69,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1144,RD7,Petition,eventGroup,사건범주,청액7,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1145,RD70,Petition,eventGroup,사건범주,청액70,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1146,RD71,Petition,eventGroup,사건범주,청액71,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1147,RD72,Petition,eventGroup,사건범주,청액72,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1148,RD73,Petition,eventGroup,사건범주,청액73,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1149,RD74,Petition,eventGroup,사건범주,청액74,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1150,RD76,Petition,eventGroup,사건범주,청액76,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1151,RD77,Petition,eventGroup,사건범주,청액77,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1152,RD78,Petition,eventGroup,사건범주,청액78,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1153,RD79,Petition,eventGroup,사건범주,청액79,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1154,RD8,Petition,eventGroup,사건범주,청액8,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1155,RD80,Petition,eventGroup,사건범주,청액80,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1156,RD81,Petition,eventGroup,사건범주,청액81,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1157,RD82,Petition,eventGroup,사건범주,청액82,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1158,RD83,Petition,eventGroup,사건범주,청액83,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1159,RD84,Petition,eventGroup,사건범주,청액84,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1160,RD85,Petition,eventGroup,사건범주,청액85,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1161,RD86,Petition,eventGroup,사건범주,청액86,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1162,RD87,Petition,eventGroup,사건범주,청액87,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1163,RD88,Petition,eventGroup,사건범주,청액88,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1164,RD89,Petition,eventGroup,사건범주,청액89,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1165,RD9,Petition,eventGroup,사건범주,청액9,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1166,RD90,Petition,eventGroup,사건범주,청액90,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1167,RD91,Petition,eventGroup,사건범주,청액91,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1168,RD92,Petition,eventGroup,사건범주,청액92,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1169,RD93,Petition,eventGroup,사건범주,청액93,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1170,RD94,Petition,eventGroup,사건범주,청액94,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1171,RD95,Petition,eventGroup,사건범주,청액95,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1172,RD96,Petition,eventGroup,사건범주,청액96,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1173,RD97,Petition,eventGroup,사건범주,청액97,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1174,RD98,Petition,eventGroup,사건범주,청액98,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1175,RD99,Petition,eventGroup,사건범주,청액99,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1176,RS1,Petition,eventGroup,사건범주,복설훼철1,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1177,RS10,Petition,eventGroup,사건범주,복설훼철10,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1178,RS11,Petition,eventGroup,사건범주,복설훼철11,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1179,RS12,Petition,eventGroup,사건범주,복설훼철12,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1180,RS13,Petition,eventGroup,사건범주,복설훼철13,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1181,RS14,Petition,eventGroup,사건범주,복설훼철14,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1182,RS15,Petition,eventGroup,사건범주,복설훼철15,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1183,RS16,Petition,eventGroup,사건범주,복설훼철16,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1184,RS17,Petition,eventGroup,사건범주,복설훼철17,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
1185,RS19,Petition,eventGroup,사건범주,복설훼철19,청원,Event,Concept,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup
