id,label,type,originalText
doc_16701229a,문건16701229a,Document,曹 啓目粘連云云觀此大丘幼學李時柱等上疏則高 麗太師壯節公申崇謙從麗祖於大丘地公山桐藪與甄 萱戰萱兵圍麗祖甚急崇謙度不可爲請以身代乃 乘王車出力戰死之賊以爲眞麗祖取其首而歸王以 此得脫乃於致命之所創智妙寺以資宜福今歲之春 鄕人會議創建祠宇於智妙寺舊基請賜 恩額爲 白有臥乎所取考高麗史則太祖與甄萱戰於公山桐藪 崇謙時爲大將力戰死之故相臣申欽所撰碑文萱兵 圍麗祖甚急公爲大將而貌類麗祖請以身代乘御車 出戰死之麗祖得脫以此觀之崇謙之殺身存君實與 漢之紀信異世同揆至今千載之下精忠大節赫赫在人 耳目則其所死節之地建立祠宇以享英靈實出人邦好 義之誠自古帝王於前代忠臣烈士竝施褒嘉之典今 此申崇謙忠烈若是章章則 特賜 恩額以樹風聲誠 爲合宜是白乎矣 恩額重典臣曹不敢擅便 上裁何如 康熙九年十二月二十九日右承旨臣鄭錀次知 啓依回 啓施 行爲良如敎
doc_16701229b,문건16701229b,Document,曹 啓目粘連 判下是白有亦書敎及額號依前例令藝 文館撰定何如 啓依允
doc_1670L0216,문건1670L0216,Document,曹單子江原道原州地麗朝臣元沖甲故牧使金悌甲元 豪同享祠宇 賜額致祭事下去曹郞廳騎馬卜及色吏 所騎馬依例令兵曹題給何如 啓依所啓施行爲良如敎
doc_16710929,문건16710929,Document,曹爲相考事前到付本道關粘連光州牧使牒內節該 本州舊有訥齋思庵兩先生祠宇在於德山高峯奇先 生祠宇在於月峯一州之內各建書院儒生會同不免彼 此之分而享祀之禮亦多苟簡之歎鄕中多士嘗以是病 因月峯之舊地新其宮墻大其齋舍以爲合享之計 而抑念月峯書院旣蒙 恩額德山則未焉今無上達之 擧而遽合其宮宇顧有所未安而粘移該曹合奉諸位 亦有近例同書院旣已重建合享之禮今將欲次第擧行轉報 該曹事枚擧多士情願具由粘移爲有去乙以因其多 士之所願合享一州諸賢地勢事理豈不便好而第以未 賜額書院合享於已賜額之處則揆以事體不可不上聞 之意回移爲有如乎今見本州儒生等呈書則如許等 事必先告於本曹得其題許而後行之懷德崇賢書院 及沃川滄洲書院合享時亦皆如是是如爲有去乙取考 曹中文書則丙戌年崇賢書院及己酉年滄洲書院 合享時皆以粘移定奪施行爲有臥乎所可據前例旣如 此則今此三賢合享之擧更無容議是去乎依多士所願 擧行宜當以此意知委施行全羅監司了
doc_16711110,문건16711110,Document,曹單子白川地卒晉山君滉致祭及慈山地麗朝臣崔春 命贈領議政洪命耈祠宇定州地故相臣金尙容金尙憲 龍崗地文敬公金安國參判金正國書院賜額致祭事黃 海平安等道下去曹郞廳騎卜馬及色吏所騎馬等依例 令兵曹題給何如 啓依所啓施行
doc_16711120a,문건16711120a,Document,平安監司閔維重書狀據曹 啓目粘連 啓下是白有亦 曾在己酉年平安監司李泰淵以本道士民爲高句麗 名臣乙支文德將建祠於平壤城西雖與書院有異而自 本道不可斷然擧行令該曹 稟處亦爲白有去乙本 曹以一方儒生欲爲建祠以寓景仰之意未爲不可而至 於 賜額則不可經議於祠宇未成之前覆 啓行會爲白 有如乎觀此狀 啓則李泰淵啓請 朝廷旣有成命而 事未及就不幸身死上年祠宇始成奉安位版當有賜 額之擧請令該曹 稟處亦爲白有臥乎所乙支文德祠 宇本道至於 稟啓旣已新建且與書院有異則似當 有賜額之典而係干 恩典自下不敢直請 上裁何如 康 熙十年十一月二十日同副承旨臣呂□次知啓然則賜額可也 爲良如敎
doc_16711120b,문건16711120b,Document,曹 啓目粘連 判下是白有亦 敎書額號依前例令藝 文館撰定何如 啓依允
doc_16720629a,문건16720629a,Document,曹 啓目粘連云云觀此疏辭則淸風儒生鄭渼等爲故大 司成金湜故淸風君金權故領議政金堉創建書院而 請額爲白有臥乎所金湜以己卯名賢爲士林所遵崇至 於三臣之繼出一門實是罕有之事其一鄕之追慕建祠 亦出於此似當許副多士之願是白乎矣取考文書則曾在 丁酉年間因忠淸監司徐必遠狀 啓本曹以今後欲立書院 及鄕賢祠者陳疏蒙許然後設建事覆 啓行會爲白 乎等以戊戌年分臨陂儒生爲故判中樞府事金集欲立 書院呈狀本道啓聞得請其後段毋論新舊祠宇多 蒙賜額而俱非封章請命於議建之時也旣已設建後請 額故或本曹防啓而特命宣額或筵臣直爲陳達亦 爲 允許皆是格外恩典是白在果今此鄭渼等段置 建設之後始爲請額似出於未諳新有定式之致是白 置疏內辭緣勿施何如 康熙十一年六月二十九日右承旨臣李 之翼次知 啓特爲賜額可也爲良如敎
doc_16720629b,문건16720629b,Document,曹 啓目粘連云云觀此疏辭則忠州儒生韓致相等爲 故參贊李耔故校理李延慶故參判金世弼故領議政 盧守愼等四臣書院請額爲白乎矣李延慶李耔則 建祠於萬曆壬午而又於萬曆壬子以金世弼盧守愼 同享一堂是如爲白有臥乎所其所創建旣在於六十年 前則尊慕而俎豆之其亦久矣非如禁令後新設之比 似當許副多士之願是白乎矣曾在辛丑年本州士人 等封疏請額至再爲白有去乙本曹以曾有如此等疏 不必每每聽從之敎勿施之意覆 啓蒙允爲白有如乎 今又如是陳籲爲白有置疏內緣辭勿施何如 康熙十一年 六月二十九日右承旨臣李之翼次知 啓特爲賜額可也爲 良如敎
doc_16720629c,문건16720629c,Document,曹 啓目粘連 判下是白有亦兩處 敎書及額號依 例令藝文館撰定何如 啓依允
doc_16720703,문건16720703,Document,平安道進士李昌震上疏據曹 啓目粘連 啓下是白有 亦觀此上疏則故司業鮮于浹系出箕子之後心專學 問尤長於易其所著述有學至要易範圖說聖學大 方 聖學淵源太極辨解太極問答禮樂圖說大易 理象等書其篤學明理有如是者歿世之後鄕人服 其德竊取祭社之義請命於先朝特許建院而尙未 揭扁額特命有司摭實據例寵錫徽額事陳疏爲 白有臥乎所關西一道唯知尙武俗習貿貿人不知學問之 爲何事是白如乎鮮于浹獨自奮發一意向道至於易學 沈潛有得其所著書至於累十卷啓迪後學大有功焉 當時至以關西夫子之稱多士之建祠請額實出於此是 白在果取考戊申年平安監司柳淰狀 啓本曹覆啓 則鮮干浹祠宇乃是鄕賢祠與書院賜額有異其創建亦 在禁令之前許令仍存爲白有如乎今此疏中謂之建 院祠宇與書院有異賜額之典亦甚重大疏內辭緣置 之何如 康熙十一年七月初三日右承旨臣李之翼次知 啓 依允
doc_16721128,문건16721128,Document,平安道儒生玄允武等上疏據曹 啓目粘連云云觀此玄 允武等上疏則 宣廟朝乙亥年間故牧使曺好益以嶺 南宗儒編配江東遠近學者爭先坌集數年之間成就 藹蔚至今儒風之未殄於一方者皆好益之賜也自少 從事於文純公李滉之門潛心性理之學若其所著述則 家禮考證心經質疑等書無非有功於斯文以其曾寓 江東之日爲其師將營書院値亂中寢今因遺意乃以 文純公李滉主享焉故領議政金堉亦嘗師事之實 非尋常師弟子之比鄕人追慕未已玆以竝享焉祠 宇之經營有年而額號之請不可少緩令該曹速加 擧行亦陳疏爲白有臥乎所曺好益之道義學問宜 爲士林之所景仰建祠於謫居之地實出於此是白在 果成川鶴翎書院乃是曺好益與故先正臣鄭逑同享 之祠曾在庚子間旣已宣額爲白乎旀同享爲白在 故文純公李滉故領議政金堉兩臣段置皆有他處宣 額書院似不當疊施恩典哛不喩且近年新有定式欲 爲建設書院者必先爲陳疏得請然後設立事明白 定奪頒布諸道爲白有去乙今此玄允武等亦無疏陳 設院之由經先創建有此請額之擧有違朝家定式是 白置疏內辭緣勿施何如 康熙十一年十一月二十八日同副承旨臣 慶㝡次知 啓依允
doc_1672L0720,문건1672L0720,Document,宣惠廳爲相考事節到付全羅監司粘移光州牧使牒 呈內節該訥齋思菴兩先生祠宇上年十二月分旣已合 享于月峯書院爲有在如中合享時幣帛價米及春 享時幣帛價米一依月峯褒忠祠書院例會減爲旀 前頭秋享祭爲始依此會減事粘報是置有亦訥齋 思菴兩先生合享時有陳疏 啓下之事是喩相考牒 報以爲憑考處置事據曹牒報內訥齋思菴兩先 生合享於月峯書院時有陳疏 啓下之事是喩相 考牒報事是關置有亦曾於丙戌年沙溪金先生合享於懷德 崇賢書院時及己酉年愼獨齋金先生合享於沃川滄州書院時 或因粘移或因移文皆已合享乙仍于今此訥齋思菴 兩先生合享於月峯書院時段置依右例亦以粘移合 享爲有置相考施行向事
doc_16730420a,문건16730420a,Document,曹 啓目粘連云云觀此生員楊夢擧等疏辭則爲文簡 公金淨文靖公金麟厚府尹申末舟忠烈公高敬命 贈贊成臣金千鎰等建立一祠于淳昌地以爲合享之所 有此陳疏請賜恩額是白在果淳縣之人向慕五臣之 德義忠烈同祀一宇以寓尊奉之誠實爲嘉尙而金 淨則懷德崇賢書院萬曆己酉年賜額金麟厚則 長城筆巖書院己亥年賜額高敬命則錦山星谷 書院庚子年賜額金千鎰則錦城旌烈祠宇 宣祖 朝賜額敎是白去乙今此士子等慕義立祠以㜈原 人祀周程之意今有此請是白乎矣累處合享之地 不宜輒有冀恩而勿許聽從旣有成命疏內辭緣置 之何如 康熙十二年四月二十二日右承旨臣安縝次知 啓依允
doc_16730420b,문건16730420b,Document,曹啓目粘連云云觀此進士崔晟等疏辭則爲 贈議政 金權建立祠宇請 賜恩額事是白在果金權正直淸 操世所共稱而當光海朝收議之日敢言人所難言之事 辭嚴義正扶植倫常不但聳動一時可以激礪後世竟 陷機穽初竄江界移配務安死于謫所其地士子思慕之 誠久而冞切相與建宇以爲尊奉之地今來上章有此請額 是白乎矣書院賜額勿許聽從已有成命是白置疏內辭 緣置之何如 康熙十二年四月二十二日右承旨臣安縝次知 啓依 允
doc_16730420c,문건16730420c,Document,曹 啓目粘連云云觀此幼學李齊恒等疏辭則爲故右 議政臣柳寬建立書院仍請 賜額爲白有臥乎所柳寬 之立朝淸儉持身方正以爲一世之準則至今稱道吃吃不已 一鄕之人立祠宇以爲崇奉之地者實出於尙賢之誠 是白乎矣書院賜額事體重大勿許聽從曾有成命是 白置疏內辭緣置之何如 康熙十二年四月二十二日右承旨臣 安縝次知 啓依允
doc_16730628,문건16730628,Document,曹爲相考事光州生員朴尙眞等呈文內沙溪金先生 愼獨齋金先生道德學問爲世宗師凡影響所及莫不 崇其報享矧惟本州是兩先生鄕貫擬之於朱子徽州 之諸祠而考之我東則退溪先生之於眞寶栗谷先生之 於德水皆以鄕貫而享祠則今此本州何獨不然本州書 院曾享訥齋思菴高峯三先生旣蒙恩額則今不敢 稟于 朝家而私自腏享故敢此申請事呈文據取考曹 中文書則丙戌年崇賢書院及己酉年滄洲書院合享 時皆以粘移定奪施行爲有臥乎所今此本州旣是兩先 生鄕貫其在多士尊慕之道不可不合享且考前例則 旣有丙戌己酉兩年崇賢書院及滄洲書院合享之 規依呈文擧行爲去乎此意知委施行向事
doc_16740214,문건16740214,Document,忠淸監司爲相考事節到付懷德縣監牒呈內本縣 崇賢書院儒生前郡守宋國龜等七十二人呈書內城主 閤下伏以本縣舊有院祠奉享文翼公鄭先生光弼文 簡公金先生淨文忠公宋先生麟壽 朝家賜以崇賢 之號厥後丙戌之歲以文元公金先生長生追享焉又 其後以江都殉節太常李公時稷太僕宋公時榮 東西侑焉同春堂宋先生浚吉棄後學已有年矣金玉 已閟典刑已遠凡有尙德慕義之心者莫不追思而敬 恭則其欲廟貌以妥之俎豆以享之以爲尊崇瞻依之 所者不但已已也仍竊念我先生之德之業有難遽數 而第言其大致則主敬爲學致禮飭躬克紹我沙溪 老先生之遺緖栗谷文成公之正脈是我先生之德也處 則倡斯道以牖後學出則明大義以扶綱常使吾東方 禮義之邦不陷於夷狄禽獸之域是我先生之業也先生 之盛德大業若是其赫赫則宜乎遠邇之莫不尊慕而欽 仰也況我此鄕寔維先生父母之邦而先生或進或退必歸 此鄕啓迪後人隨才設敎使群蒙得有所開四禮得以與行 邑諸生服敎之久感德之深其遺澤餘薰沒世難忘 則當依㜈源故事亟擧腏享之禮得有以蜜邇莫爽以 寓其高山景行之思者實出於士林之公論非徒爲一鄕 一人之私言也顧玆崇賢書院實是沙溪老先生禋祀之 所而生先之所嘗朝夕瞻仰春秋薦享焉冬夏講學焉 日與二三子者周旋於禮樂焉者也師生授受道繼一統則 躋我先生同享廟宇尤無所不可故依此衆議將欲追享 而第念本院係是 恩額所在不可不報知于朝向歲文 元公追享之時亦嘗如此故敢此陳達伏乞閤下將此事 由轉報於方伯移文該曹以副多士之願以慰斯文之望 不勝幸甚事呈書是乎等以緣由牒報爲臥乎所牒 呈是置有亦牒呈內辭緣相考施行向事據本曹 題辭內依移文施行向事
doc_16750206,문건16750206,Document,今二月初六日領議政請對入侍時右副承旨權大載所 啓壬辰之亂東萊府使宋象賢釜山僉使鄭撥守城效 死 朝廷嘉其忠節立祠賜額而其祀典未備多有苟簡 之事此則本府之官足可釐正不必上達而但念祭物牲 幣祭器用簠簋籩豆增修祀典之意自朝廷分付擧行 則有光於褒節義之典亦係邊上觀感興起之擧矣領 議政許積曰臣之外祖金悌甲亦於壬辰之亂死節於原 州 朝廷亦立祠享祀而祭物祭器一依書院設行此亦 依此爲之似當矣 上曰依爲之移文慶尙道
doc_16750926,문건16750926,Document,曹啓目粘連云云觀此幼學李晢等上疏則蓋爲先 正臣參判周世鵬鄕祠仰請賜額爲白有置世鵬居家 誠孝篤志學問以文章經術歷事 三朝風節表著大 爲士流之矜式先正臣文純公李滉跋其遺文極其稱 道而 明廟賜祭之文以儒家摸表禮法紀綱褒之誠 可謂三朝淵德一代鴻儒而殆過百年未蒙祠宇之賜 額士林之落莫誠宜有之當此新服之初尊德樂道 之日似當有表祠揭號之典是白乎矣自下不敢擅便 上裁何如 康熙十四年九月二十七日同副承旨臣李次知啓觀 李晢上疏世鵬以高學力行居家孝友則其學行於此 可知新揭賜額可也爲良如敎
